cif,cust_pin_code
180001290437,132040
180000330168,560079
180001194897,382415
180001276740,507001
180001135074,506169
180001289874,327001
180001286782,462024
180001266544,741302
180001268493,600083
180001271939,636008
180001283214,411009
180001285399,327601
180001247096,411038
180001271226,641603
180001288818,500045
180001289946,395006
180000465273,713304
180001290343,500059
180001273360,625532
180001221634,518401
180001282885,222165
180001271397,533294
180001109158,500084
180001144005,472001
180001275623,400706
180001194561,440036
180001266381,736168
180001194761,811202
180001276541,522261
180001124420,110077
180001195034,272172
180001135076,400095
180001142316,110094
180001195164,500060
180001275808,560079
180001277076,560077
180001282537,620026
180001281147,581108
180001266561,401107
180000474962,140603
180001269231,304001
180001268674,230001
180001286671,444601
180001141215,600091
180001195265,466001
180001134988,110065
180001264664,486002
180001285448,625006
180001143887,201001
180001136801,522316
180001261597,456001
180001276009,400072
180001262940,456010
180001269229,363642
180001272994,303305
180001290786,560045
180000359806,517640
180001290820,523247
180001266260,451447
180001294091,573130
180001287234,641001
180001271582,515671
180001143913,474005
180001107154,629179
180001281950,333041
180001289554,445305
180000931320,600011
180000906240,804402
180001333008,600019
180001266577,301412
180001266665,524002
180001194721,334803
180001221543,431712
180001347818,313903
180001247419,382715
180001143502,322001
180001263995,321607
180001263067,516172
180001276025,560037
180001127821,585101
180001266317,125075
180001281973,416005
180001195217,333801
180001294568,560056
180001119231,505001
180001143712,121004
180001279223,301001
180001286886,331024
180001290307,458558
180001277252,458895
180000906291,411044
180000451099,560076
180001268810,474002
180001282441,201010
180001273090,209801
180001273475,395010
180001268855,620010
180001094098,411039
180001277130,301001
180000884873,201102
180001124411,395004
180001143855,400095
180001109097,755061
180001194990,470001
180001169401,560037
180001129743,110046
180001285311,311001
180001129358,431135
180001194718,600015
180001143605,110037
180001291683,502001
180001264529,222131
180000922847,600004
180001195555,201301
180001276553,600092
180001279757,571313
180001279122,500010
180001266393,571218
180001282050,384120
180001292188,110092
180001264684,431601
180001124410,401305
180001195122,562160
180001273400,500001
180001221639,641664
180001276891,324009
180001271950,401303
180001169171,607301
180001277186,201301
180001273035,521324
180001283006,516003
180000475390,603002
180001195252,456335
180001286587,394680
180001290276,341028
180001294496,500039
180001290690,395010
180001292650,500054
180001278494,505469
180000923107,734004
180001135106,411037
180001289863,844120
180001124396,683562
180001247082,425305
180001276499,600021
180001263271,421305
180001277278,313001
180001090167,492001
180001134932,394365
180000941599,125120
180001194824,110084
180001143683,431208
180000915900,444004
180000580741,122001
180000901713,826004
180001275868,500036
180001264330,462030
180001277196,522202
180001271539,522413
180001266309,385320
180001266633,396193
180000340739,638506
180001141134,382415
180001279093,635305
180001129436,400072
180001266646,534217
180001266410,560068
180000975273,800002
180001195053,641036
180001129460,431122
180001281947,505470
180000345861,560021
180001194436,852109
180001264519,752110
180001294575,847234
180001273922,560049
180001278900,631002
180001268792,396191
180001264578,110095
180001194675,400102
180001268685,506009
180001194744,495452
180001277604,624002
180001262928,110092
180001275890,487881
180001129349,383440
180001264954,600063
180000445675,560011
180001221489,587155
180001090105,121004
180001264144,500015
180001143554,522124
180001275045,393001
180001143900,524315
180001135182,532322
180001169158,343041
180001289653,638504
180001273923,453441
180001279073,522413
180001266482,303701
180001271202,506169
180001276974,223101
180001290662,534267
180001273319,524002
180001194977,502319
180000327344,560036
180001280320,110001
180001194617,523111
180001247218,110019
180001221593,500079
180001261708,534112
180001290175,484114
180000586413,700059
180001282178,382350
180001119119,390019
180001276901,522233
180001142532,574110
180001277106,395010
180001271406,641654
180001263032,803201
180001290323,201306
180000474802,400709
180001277066,122002
180001276547,302001
180001273889,505212
180001270915,533002
180001289692,500074
180000562792,410210
180001268888,509217
180001144026,395007
180001135022,520013
180001276483,400010
180001143854,532432
180001275836,394107
180001135025,422003
180001277911,431001
180001275671,431602
180001277054,500044
180001267803,440004
180001195223,741137
180001275958,394210
180001353723,515671
180001087702,482002
180001290316,201007
180001267831,125075
180001276696,400079
180001275933,206127
180001135170,110086
180001290475,121005
180001266443,500032
180001195362,241125
180001262903,382449
180001286610,635601
180001194671,502108
180001294540,121001
180001285245,176063
180001143831,395004
180001262926,639207
180001275979,474020
180001279396,431605
180001276014,522435
180001264598,201005
180001289895,507117
180001282584,385210
180001090017,360005
180001143575,229129
180001265582,332711
180001263080,486001
180001301453,641603
180001266631,600021
180001285467,452001
180001262991,306115
180001264377,422008
180001273497,400037
180001301422,500052
180001113656,756126
180001299559,271001
180001289917,560091
180001195389,380051
180001281945,422605
180001277100,462022
180001195148,500055
180001124342,462022
180001275887,400051
180000581083,700108
180001261721,110044
180001033464,783384
180000442732,851212
180001276628,414003
180001287451,342001
180000975297,411041
180000182670,302020
180001280402,521175
180001276470,342008
180001290468,530018
180001264526,110092
180001294550,523167
180001278566,560026
180001109181,201301
180001266491,524126
180001294481,110042
180001290779,625540
180001138512,243601
180001119130,600017
180001267898,333308
180001283029,600004
180001268873,401105
180001194545,122003
180001194459,585417
180001269705,431005
180001276606,110042
180001143494,303301
180001271348,110095
180001281281,517280
180000706590,175001
180000342266,713325
180001247201,440026
180001289100,123106
180001277254,201204
180001273877,533296
180000693229,518501
180001290589,522501
180000434858,305801
180001195008,843312
180001282574,414505
180001275562,606601
180001247420,421002
180001271327,560076
180000893398,422101
180001273019,201301
180001297492,600042
180001264374,560100
180001285453,110059
180001144007,522202
180001090019,500044
180001066709,425002
180001275959,636810
180001279012,209206
180001286845,394221
180001299209,401209
180001283584,360002
180001221226,201301
180001282244,500080
180001276724,423203
180001142433,602024
180000688147,560102
180001143088,560054
180000906290,500090
180001135176,411047
180000975282,603103
180001276928,462008
180001276034,504231
180001290399,600053
180000214099,560103
180001275645,605105
180001293980,502278
180001273932,500090
180000562209,711101
180001194466,517424
180001136428,631051
180001264465,534302
180001295631,523001
180001290511,302015
180001282602,360003
180001169535,813106
180001265664,303012
180001290454,573201
180001221561,321611
180001129435,560082
180001090009,627002
180001119078,383030
180001261590,201307
180001264492,500072
180001278124,560037
180001287984,577215
180001264646,110053
180001194766,733207
180001264365,411043
180001194726,560010
180001264676,122001
180001194868,600029
180001269484,302012
180001263175,110059
180001194427,700018
180001269652,500059
180001277159,500037
180001103717,517520
180001264044,560076
180000906262,441901
180001276591,500005
180000931338,395004
180001142279,273001
180001290190,302017
180001284646,502032
180001143880,533201
180001263043,600097
180001271104,360370
180001134859,517424
180001124377,394601
180001276544,741101
180001263147,613602
180000481097,700006
180001109225,306306
180001247217,533463
180001294445,641001
180001276802,560037
180001285378,122011
180001268869,516126
180001169517,600073
180000343153,626203
180001134890,522002
180001264644,490025
180001088570,401107
180001268826,516175
180001264085,502032
180001134221,370201
180001264158,431007
180001263991,201307
180001266686,410218
180001286591,303326
180001263248,431001
180001294455,201102
180001142894,560043
180001169558,385130
180001355361,341542
180001266695,506167
180001294491,110043
180001290273,431001
180001263972,754024
180001279097,400612
180001143686,110096
180001124511,415004
180001277047,124507
180000889762,380026
180001278810,431001
180001275910,321023
180001270944,500005
180001195143,121003
180001119760,110052
180001195403,312615
180000906157,574150
180001195039,534460
180001128852,506135
180001276856,444701
180001282600,560011
180000939858,520001
180001276907,636008
180001290016,400061
180001290211,623527
180001066767,400091
180001266797,201308
180001109109,700027
180001275777,522436
180001134974,560043
180001169440,500037
180001268851,121001
180001271178,636810
180001116755,110016
180001124970,412303
180001291125,600037
180001130534,370627
180001290235,600089
180001282386,400072
180001279160,811317
180001264680,462022
180001277342,560073
180001273446,110046
180001277533,370140
180001129375,143521
180001221254,531114
180001274747,460225
180001275883,301001
180001273490,314036
180001282539,121006
180001275356,334803
180001294653,521235
180000561354,641025
180001194955,394210
180001094178,825406
180001195248,110044
180001270217,110053
180001135082,600013
180001247078,410501
180001276567,110094
180001290544,509209
180001276030,517507
180001264378,311601
180001264054,523201
180001268665,410208
180001299935,507114
180001273392,629164
180001279541,110096
180000902352,560102
180001266570,609001
180001276893,416209
180001141250,500002
180000475144,110070
180001273057,641607
180001135261,143602
180001247364,110092
180001082718,600077
180001271199,122001
180001275833,122001
180001277743,110062
180001282579,480334
180001273566,324008
180001340345,201001
180001275847,382721
180001271329,560026
180000710669,440036
180001264592,431208
180001262932,506005
180001292457,506105
180001289901,422303
180001090106,721140
180001263072,632314
180001264416,581320
180001195460,321021
180001290771,413517
180000577836,110058
180001195212,421002
180001194477,382440
180001277118,394601
180001276733,486005
180001270840,560060
180001290471,444906
180001286643,110085
180001283988,400069
180000475394,271801
180001275296,454001
180001278907,516329
180001275750,500055
180001134633,515801
180001264343,445202
180001247414,312027
180001271100,732207
180001143989,305001
180000706585,815301
180001195641,500003
180001273514,641606
180000475343,641029
180001277024,560016
180001279226,560066
180001098866,412101
180001281673,600013
180000975283,333026
180001131750,388345
180001144002,591307
180001280696,401208
180001129278,482001
180001296179,631501
180001278804,443001
180001099679,756021
180001272526,522003
180001285386,201306
180001266838,121005
180001134945,584143
180000214129,384001
180001273530,516001
180001294573,638052
180001195013,110059
180001294490,505186
180001265552,110086
180001290250,560078
180001135102,273305
180001088755,853204
180001135057,400104
180001290210,470004
180001277083,122051
180001124254,500040
180001285072,415539
180000431452,560072
180001264092,516110
180001261730,843103
180000892807,400068
180001271148,302016
180001294526,411021
180001266717,334001
180001271231,500038
180001129368,509208
180001275599,472246
180001283836,517390
180000895190,321602
180001283422,382230
180001194471,600059
180001290420,532284
180001169229,110030
180001290680,635306
180001135209,500018
180001135237,421302
180000890225,306902
180001290264,344044
180001269606,110043
180001266775,400615
180001299119,466665
180001125789,620017
180000489767,733202
180001295946,500058
180001124398,400053
180001264127,492001
180001264671,502325
180001290624,518010
180001264735,636502
180001123135,500039
180001269923,571127
180001090046,491001
180001119170,394210
180001287642,110044
180001290946,535002
180001194702,110018
180000710571,413251
180001266447,503307
180001276649,440027
180001277111,517234
180001221265,465226
180001285478,462022
180001276660,110059
180001273959,600053
180001169556,344044
180001144028,110046
180001264535,400097
180001221568,524001
180001280192,506167
180001271088,636104
180001194776,733216
180001268804,412308
180001109205,500055
180001109238,585104
180000470592,700106
180001290066,221010
180001135077,522616
180001290675,122001
180001275624,842001
180001282901,385421
180001271287,506001
180000451392,131001
180001124234,515402
180001221453,520010
180000475347,522647
180001294486,500053
180001135000,531162
180001169538,530017
180001119109,535546
180001279190,380050
180001266714,400701
180001290020,452016
180001269551,110084
180001294541,473446
180001290778,456010
180001286688,577116
180001272997,642110
180001290683,394101
180000979393,625009
180001276531,442401
180001285434,500026
180001135187,431122
180001289964,500097
180000580736,560066
180000184539,391130
180001115858,600021
180001263076,534198
180001266744,577415
180001119635,452020
180001247090,847233
180001195024,621011
180001277017,517299
180001277228,587119
180001276517,500070
180001286580,532005
180001247273,110046
180001271063,401107
180001271269,507182
180001276848,508238
180001298514,440026
180000589685,392130
180001290703,395010
180001143957,456006
180001261774,500072
180001143193,524001
180000332852,560071
180001273571,843319
180001277139,500037
180001103193,395001
180001290194,585221
180001099651,504208
180001195597,530040
180001109178,560068
180001273501,522001
180001262966,480667
180000734521,226010
180001142072,312027
180001276864,641003
180001282598,638009
180001272367,562149
180001123995,402203
180001277575,560068
180001282952,500049
180001089247,752077
180001275434,122105
180000923099,560022
180001124288,421005
180001279993,500068
180001135241,560085
180001282239,411060
180001271235,562107
180000429945,391145
180001278997,515001
180001266563,370105
180001195237,444104
180001127433,560058
180001268709,462042
180001290560,509001
180001103791,811315
180001272378,201014
180001293517,603111
180001266535,281307
180001093566,641005
180001289544,515521
180001299150,110003
180001264594,721211
180000915088,560068
180001266559,532407
180000931563,110044
180000890124,635804
180001277912,641608
180001276060,421306
180001275941,577201
180001169514,412207
180001275519,620012
180000179931,632506
180001290797,530011
180001276779,560016
180001195643,342312
180000734570,600005
180001264543,600100
180001289136,333012
180001067035,400101
180001132730,603013
180001195395,458110
180001143574,401105
180001270908,387810
180001276535,127310
180001143905,421306
180001194810,560076
180001124128,571116
180001334822,560102
180001195004,600031
180001282469,628501
180001266557,630410
180001264596,524101
180001194891,455227
180001247089,412308
180001266685,523201
180001221461,385001
180001264408,600045
180001273582,110093
180001276811,560094
180001290550,440027
180000446535,180005
180001221510,625501
180001294522,411006
180001271103,636105
180001292579,474001
180001277020,201309
180000444002,395007
180001271127,620010
180000364692,140201
180000586442,380008
180001273382,110085
180001276632,530040
180000486420,480661
180001268836,500079
180001273422,632106
180001268811,413531
180001129544,523182
180001290456,389190
180001264637,586101
180001276042,518122
180001194453,533445
180001269942,600073
180001276787,517101
180001271477,560066
180001294428,122001
180000451408,110032
180001294456,342001
180000725427,302020
180001169203,414502
180001135188,600037
180001141701,302001
180001271468,585106
180001275888,500002
180001264263,395004
180000340702,620006
180001247429,845315
180001084877,631501
180001277437,523115
180001143986,606902
180001266483,473443
180001136683,784182
180001289907,342901
180001143809,642110
180001266532,500074
180001263993,221101
180000227233,560076
180001134818,400605
180001269122,523166
180001279053,452016
180001276636,641028
180001273958,431001
180001294555,505524
180001271371,486001
180000939857,641602
180001275633,517592
180000734543,123021
180001290466,500050
180001275730,500010
180000884853,122001
180000357183,632503
180001067039,560067
180001141289,638111
180000586447,500024
180001143184,637014
180001262927,411033
180001119134,502325
180000480988,421501
180001266357,756119
180001286727,201010
180001264329,517644
180001274375,110057
180000451268,400055
180001290104,110083
180001276903,452002
180001277080,395006
180001194739,533240
180001273873,600062
180001117809,394210
180001008335,517424
180001194665,500064
180000440170,110036
180001095258,476224
180001290087,413519
180001275541,201009
180001277086,110092
180001279554,421004
180001271429,462001
180001195009,505122
180000584117,600100
180001194970,500072
180001277000,344033
180001290856,411037
180000740885,380015
180001132608,516115
180001282472,335804
180001195269,848102
180001266551,473446
180001290686,305623
180000451932,570006
180001271280,110094
180000179962,497335
180001141153,522501
180001264388,600028
180001294457,110003
180001088756,751010
180001264342,522503
180001295224,302015
180001268293,624622
180001282046,110022
180001266276,505188
180001195132,421302
180001277215,507210
180001261723,382424
180001123199,413720
180001143668,390016
180001261718,385310
180001290501,390009
180001135208,577201
180001194916,325204
180001143764,848121
180001278148,122001
180001281956,505302
180000212326,400614
180001290265,458990
180000451380,400078
180001195200,500020
180001289955,410206
180001266761,516004
180000336594,800020
180001276704,560068
180000430041,382006
180001129379,517501
180001290305,761117
180001266776,413304
180001276610,518593
180001285429,613004
180001136270,500018
180001135240,244221
180001264201,574105
180001143929,506015
180001264706,500081
180001294617,122105
180001195563,500055
180001294377,380051
180001277996,500068
180001135112,401305
180000931316,342902
180001290780,585201
180001276789,382428
180001271227,411038
180001271126,524004
180001270394,507159
180001194451,110040
180001119088,221002
180001169381,431001
180001261628,400104
180001134984,534235
180001294287,560097
180001143716,383001
180001294806,391350
180000586453,733101
180001272881,516115
180001194986,516193
180001264348,394601
180001275416,635113
180001134889,845105
180000451401,759147
180001276489,560045
180000475364,380051
180001194469,201303
180001143830,700008
180001135050,533107
180000488065,201014
180001091860,500055
180000561513,500035
180001300625,743609
180001291415,431503
180001263110,110059
180001264660,400012
180001276520,302017
180001290651,251316
180001281991,247341
180001290373,500003
180000721270,711401
180001275927,515711
180001143191,580023
180001271276,500008
180001129409,382405
180001247377,500018
180001290718,524305
180001090801,636701
180001263090,345031
180000686995,497001
180001247060,110086
180001269140,636306
180000706364,177024
180001294425,612001
180001264287,500067
180001221268,202121
180000686987,212664
180001276932,620001
180001290693,500013
180001276730,535501
180001275805,110044
180001264314,502281
180001290037,201002
180001264249,410506
180001275544,585327
180001290255,501503
180001261706,360002
180001123220,522601
180001275280,501218
180001268666,520004
180001194774,382865
180001276912,680699
180001275216,394210
180001264479,456224
180001290369,521212
180001284321,614630
180001109237,844101
180001271296,641604
180001125518,380052
180001277095,400076
180001273482,637503
180001194851,301411
180001143701,761206
180001294503,380013
180001277126,800027
180001285419,761101
180001301408,122107
180001292483,342005
180001275946,560058
180001129012,224153
180001135008,502319
180001117487,847239
180000884848,507122
180000710636,507114
180001279241,560033
180001279350,803212
180001286624,560027
180001194877,500039
180001129372,411048
180001278971,307023
180001262922,443201
180000357202,831012
180001134894,821106
180001124363,431005
180001263975,380060
180001090111,110091
180001279137,502032
180001278186,500015
180001290121,361006
180001334989,110024
180001276977,813211
180001266722,506122
180001277034,560064
180001290025,121004
180001090598,800014
180001273087,630108
180001088763,382424
180001272047,110006
180001266709,201301
180001300706,485114
180001282578,400059
180001271106,110086
180000743309,411057
180001247410,762014
180001291079,474002
180001294683,524004
180001129434,585403
180001276010,521403
180001129415,360005
180001135142,412207
180001263134,415307
180001141691,395006
180001268832,505326
180001278676,127308
180001264205,416402
180000340740,225003
180001276818,387620
180001290737,444601
180001272745,413222
180001142259,756036
180001141665,500081
180001129346,530016
180001273001,521333
180001194968,813205
180001124403,380026
180001264245,206242
180001271415,500072
180001277596,600021
180001219970,431001
180001266677,110092
180001267910,500072
180001194447,389382
180001271540,505403
180001129431,380016
180001194951,201310
180001221530,500039
180001347884,632002
180001278896,500038
180001290018,845105
180001294385,518003
180001276494,600042
180001129476,680733
180001276890,301407
180001278277,302017
180001279307,302011
180001221274,302029
180001271314,411028
180001132158,414111
180001264307,591117
180001294562,110031
180001290523,110040
180001264462,333035
180001261477,263140
180001221501,563101
180001103192,261001
180001135012,560099
180001293894,752080
180001195242,581336
180001278908,392001
180001290069,518501
180001291439,311404
180001122445,743376
180001268819,431001
180001282709,535003
180001221562,110084
180001283134,110044
180001273906,501505
180001195049,425310
180001247403,110040
180001195113,477001
180001263296,517507
180001083468,380008
180001264193,516003
180001129506,414302
180000475393,110002
180001290705,342302
180001277151,735222
180001124394,845438
180001276751,517520
180001277084,394355
180001135185,523001
180000931536,302021
180000901711,826004
180001278428,523001
180001263160,394107
180001290460,324008
180001294431,500052
180001273578,394221
180001195002,641606
180001169144,500003
180001282409,380024
180001135028,641026
180001195118,143001
180001221297,641016
180001143660,411033
180001268768,209625
180000894380,635112
180001142687,303008
180001285472,600106
180001294448,421202
180001296735,505209
180001268494,625006
180001270098,609403
180001195246,560085
180001141336,394150
180000706679,712136
180001333024,342001
180001109161,401107
180001143895,331023
180001194828,342603
180000558805,226028
180001277386,522413
180001134898,382775
180001290574,843321
180001278885,636307
180000702866,431001
180001247417,201014
180001135042,500064
180001126140,854102
180001290643,507209
180001266486,600092
180001268746,400061
180001194680,466111
180001281830,110045
180001294439,396375
180001247344,313329
180001169360,201309
180001271358,506169
180001273594,600021
180001277008,500072
180001169223,454660
180001290719,201301
180001263153,500083
180001195666,121005
180001264643,522438
180001261786,641008
180001266464,431745
180001285460,382715
180000572604,383030
180001294412,387620
180001268801,461775
180001261500,301707
180001277059,422009
180001290440,486890
180001278000,523001
180001278457,508204
180001277021,788101
180001221238,121004
180001195599,442701
180000431481,210203
180001276701,518001
180001290815,431113
180001291903,798620
180001128818,382440
180001195667,122505
180001264505,390021
180001290182,201301
180001281729,516002
180001290473,506002
180001143903,303803
180001276055,411045
180001290035,577589
180001273912,110049
180001277207,362150
180000725426,700101
180001194811,389230
180001275747,380026
180001264517,560021
180001090021,283203
180001276568,636003
180001294560,632001
180001264456,440026
180001195203,621715
180001194823,444005
180001109219,560100
180001265113,401107
180001195025,827004
180001270989,524002
180001266498,110015
180001277179,583104
180001271140,700109
180001194873,121004
180001296383,476337
180001139093,591126
180001194496,452010
180001123156,524002
180001294536,515651
180001275096,395010
180001221575,201301
180000333360,571101
180000344243,603002
180001264649,400072
180001099134,342005
180001273420,600087
180001264439,500055
180001294369,506122
180001194737,625014
180001271479,110093
180001135221,635601
180001195166,383001
180001195254,560049
180001277152,122508
180001262936,474012
180000357185,221303
180001195076,575015
180001129345,383440
180000213512,560103
180000451329,700090
180001195012,700009
180001282800,520013
180001266468,532421
180001276720,452010
180001294151,639107
180000180567,632501
180001124404,249161
180001267773,473335
180001113640,302021
180000594709,600030
180001287905,394230
180001278920,600069
180001264152,623503
180001264466,303007
180001221353,600100
180001194729,301409
180000593456,560052
180001269013,201009
180001277371,332715
180001266811,560022
180001221443,506001
180001340984,473446
180001262983,401602
180001289776,560047
180001300359,531126
180001195582,224186
180001142552,401201
180001285331,121008
180001261428,110019
180001135131,431127
180001290522,110092
180000894382,380015
180001195026,500015
180001264484,641049
180001143935,571129
180001294381,401107
180001273484,752001
180001143974,641037
180001247393,560103
180001276644,110061
180001290202,517432
180001141100,627006
180001143478,122001
180001277124,560045
180001263320,452010
180001261386,390025
180001276782,444504
180001285414,452010
180001294689,401305
180001281078,201007
180001271361,413711
180001276709,641017
180001333043,500060
180001264308,521211
180000561386,500073
180001273316,400102
180001347880,443001
180001133770,521213
180001275785,502279
180001292090,411037
180001127206,423301
180001099523,500045
180001124414,641045
180001268676,500081
180001281651,422011
180001290895,606901
180001142193,307029
180001194462,360001
180001294554,531028
180001194631,110084
180001275567,507115
180001270854,521101
180001090012,606904
180001247102,574122
180001276776,400101
180001221256,560079
180001271263,457001
180001277168,110096
180001290479,521301
180001123925,782425
180001194575,413004
180001276058,500085
180001264242,609107
180000709012,110059
180001194695,431001
180001273334,303702
180001347019,517325
180000342638,754224
180001169188,247775
180000931301,147001
180001266715,326513
180001290721,816120
180001290007,742405
180001273991,522614
180001275901,110047
180001262921,400066
180001270581,201310
180001135004,385565
180001272062,110094
180001294367,500079
180001142873,507115
180001261466,831018
180001143932,500008
180001194998,110059
180001290319,506001
180001294485,400060
180000577670,560077
180001265278,500088
180001290559,500001
180001280123,573116
180000571287,506132
180001264845,202395
180001266442,515201
180001277058,121004
180001268963,425423
180001290642,431112
180001266766,421503
180001294276,110053
180001290509,473551
180001275854,416404
180001273148,226005
180001142037,307026
180001285022,522002
180001333042,733207
180001134338,413107
180001275814,852220
180000433144,390007
180001169310,560072
180000894385,799155
180001273938,560066
180001194965,380005
180001129454,500044
180001262988,360001
180001268867,452005
180001266823,302013
180001277001,110080
180001282394,524345
180001279755,413704
180001194770,733216
180001273936,506001
180001289944,501401
180001266837,440001
180001194480,600037
180001276982,394210
180001276772,207125
180001169213,625020
180001135211,395010
180001264452,201308
180000333666,700039
180001271083,110091
180001109130,424101
180001129392,431001
180001293647,638052
180000581312,585102
180001276823,380013
180001271200,302012
180001274205,560058
180001271335,302013
180001276518,502103
180001289912,325205
180001135257,500085
180001279000,460004
180001129397,416005
180001169172,110096
180000920847,110025
180001247372,201307
180001264080,333031
180000451373,110078
180001271006,110047
180001283677,202392
180001124408,400067
180001290159,522616
180001276955,301001
180001247405,411033
180001138288,364145
180001275111,507123
180001094599,823003
180001276647,363030
180001270045,444602
180001124360,389220
180001286651,500070
180001290189,201001
180001283853,458667
180001270005,571421
180000442892,110046
180001273914,482001
180001113648,110067
180001294382,560045
180001143879,682019
180001276934,221003
180001295346,506244
180000210127,402112
180001291222,110085
180001273861,274205
180001297483,121106
180001282071,473770
180001271478,476115
180001263254,535002
180001294535,201007
180001277023,121105
180001294572,411045
180001142991,500045
180001134931,506001
180001264435,530017
180001277898,560058
180001195257,147001
180001271846,344022
180001290221,607801
180001221430,600085
180001138097,391210
180001271645,335802
180001261487,626128
180001290426,530026
180001268845,641601
180001290577,501505
180001273883,522112
180001276003,431501
180001247279,121004
180001264250,516270
180000906311,395004
180001300310,412207
180001285370,341025
180001141872,532407
180001268605,506345
180000221288,621704
180001294473,560046
180001261748,464221
180001262915,342605
180001297501,500061
180000710746,751002
180001134183,229309
180001290363,422211
180001298422,506348
180001083321,462022
180000474805,175001
180001261467,600003
180001133238,208014
180001273412,628502
180001090042,733207
180001194637,331028
180001119087,583201
180001131146,400093
180001271155,600052
180001141379,508105
180001294296,422101
180001264882,522325
180001281806,500053
180000452030,322001
180001123192,476337
180001264030,600106
180001271133,460001
180001294405,700039
180001290768,110044
180001143916,517582
180001169431,627114
180001266422,431133
180001269907,313002
180001271214,302019
180001266527,400709
180001143535,110092
180001124390,676317
180001275853,500035
180001271492,635123
180001264661,504231
180001273052,824111
180001282617,110059
180001275257,533305
180000443818,803101
180001275008,500037
180001143052,524314
180001119185,522003
180001278939,302028
180001265778,110015
180001289855,516002
180001268495,522101
180001109156,450001
180001290812,522001
180001264327,341512
180001294559,637213
180001285406,332708
180001278635,754213
180001094130,208027
180001269906,302013
180001275935,600088
180001091469,208003
180001269972,360005
180001294582,560091
180001264609,508203
180001278709,560078
180001289883,412114
180001264167,363020
180001262920,560079
180001300656,570016
180000329822,394110
180001276879,560036
180000205658,285205
180001280862,400078
180001109218,331022
180001265571,110052
180001194731,400093
180001275972,431511
180001221266,110019
180001195180,505451
180000441961,401602
180001195045,302019
180001290315,110091
180001290425,500081
180001089799,123401
180001347879,110019
180001290674,362620
180001279232,211001
180001298068,733207
180001279028,411048
180001271300,471001
180000740537,400097
180001282159,201304
180001299562,401209
180001290212,360003
180001124370,509202
180001273917,518003
180001292096,415522
180001134940,110019
180001264171,518553
180001285373,382415
180001271318,500023
180001273961,334001
180001273859,560049
180001121239,523281
180001266524,600062
180001143971,600091
180001270318,470661
180001090034,380051
180001286623,560050
180001290612,384220
180001290382,400083
180001271852,201204
180001132478,411043
180001292339,580001
180001299282,110094
180001264058,304001
180000902917,110053
180000906279,560037
180001276578,110032
180001143965,303503
180001273968,560049
180001290449,474001
180001266339,388110
180001266474,341023
180000442733,303603
180001278812,393002
180001289945,221701
180001273328,700071
180001169284,522503
180001277138,517102
180001273491,333029
180001109111,752026
180001290337,121003
180001290713,394221
180001268716,335001
180001277202,413401
180001276754,491226
180001278974,400070
180001169533,522314
180001290215,302015
180001277074,560029
180001278945,502032
180000210124,212108
180001278575,416115
180001268762,201301
180001112439,500035
180001169174,201301
180001289847,210206
180001285280,605602
180001247322,458558
180001107584,515001
180001289934,522001
180001263277,110092
180001270900,382330
180001290318,415001
180001290569,321302
180001194491,852214
180001277029,505301
180001285366,560029
180001276851,570023
180001277073,584101
180001277103,560037
180001263099,210207
180001277148,110044
180001290805,560040
180001295193,500058
180001264317,636108
180001290657,584123
180001119126,110084
180000950271,518502
180001277189,500081
180000572543,122102
180001264605,400095
180001281825,422009
180001262919,416115
180001142448,500008
180001290380,431001
180001282608,635202
180001290214,425003
180001279261,400612
180000210998,124001
180001139541,380018
180001195491,321303
180001169421,302004
180001280160,431204
180001289961,560090
180001282051,401107
180001290615,110096
180001261388,121002
180001279084,201301
180001135158,431509
180001268858,815301
180001290390,110037
180000545027,411060
180001109162,506310
180001276937,848209
180001124182,756132
180001169191,500091
180001279009,382330
180001195168,440023
180001261505,700141
180001266648,431002
180001288017,122001
180001274967,576226
180001278789,124142
180001169474,625122
180001194782,431114
180001276753,110040
180001263195,473331
180001275871,574214
180000884854,560100
180001275902,508377
180000906302,311001
180001169540,500027
180001109221,415014
180000218901,852131
180001276835,110046
180001090134,521356
180000593279,560035
180001268358,122001
180001247105,700159
180001143583,201301
180001276707,560085
180000364409,516001
180001279461,462022
180001294260,591263
180001143844,313001
180001284954,122001
180001142825,110043
180001221570,284403
180001261423,500016
180001135051,400074
180001169370,700002
180001286599,585418
180001262923,500018
180001275605,500012
180001282929,400065
180001279052,560032
180001268787,533342
180001294419,305901
180001264397,110043
180001288933,410501
180001277270,600024
180001194697,365421
180001276646,638112
180001275920,532403
180001294709,212302
180001194742,721232
180001194918,500030
180001169511,641602
180000437493,600106
180001269604,110033
180001279742,534460
180001194961,110018
180001275781,110086
180001276805,713502
180001129420,415110
180001292409,521230
180001264610,577136
180001281541,535591
180001265189,431116
180001276877,400612
180001143537,393002
180001264429,121004
180001290739,600051
180000586443,392001
180001195294,500002
180001272048,505501
180001141942,560045
180001264584,110091
180001290745,500035
180001290571,507117
180001129376,457333
180001282976,212305
180001278981,390017
180001109226,781028
180001268854,641001
180001143934,416416
180001282527,110055
180001261496,517417
180001276737,585402
180001275928,532127
180001282612,572120
180001263046,500010
180001194691,421302
180001195255,422004
180001143890,621214
180001100384,400615
180001221269,532222
180001195458,110085
180001277191,500087
180001294452,411045
180001291000,523108
180001290216,431001
180001293621,453111
